label,video_name,frame_id,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
Katakamukam,2.katakamukam.mp4,181,0.0,0.0,0.0,0.25136638509310444,0.04760499136923043,-0.23194654371552503,0.4885159806381189,-0.12875098398469215,-0.3068669456508683,0.7120562629390118,-0.24664126699354327,-0.3219237432343487,0.8936299692973044,-0.2477088078696769,-0.31631007231658015,0.38812603629152975,-0.8326786618769024,-0.23730491017766683,0.7284003026439718,-0.7301797410960371,-0.3107095929158816,0.8934727819570621,-0.490771313482833,-0.3657751786791132,0.9966172261542869,-0.2884206622518268,-0.39728837992137345,0.3655598218150822,-0.924452629335479,-0.10841288110388352,0.7087369995280989,-0.8947104517459741,-0.17590921526170136,0.85325626209798,-0.6516589436923121,-0.22189892619444454,0.9609378105620023,-0.49193105612038085,-0.24760404132894237,0.3538345349246784,-0.9240507185248803,0.008243199228601164,0.6056928664038348,-1.0364604399661013,-0.05013090840562391,0.705407738335828,-0.8914261805698147,-0.09907673069870393,0.7768554386880254,-0.7967384152776292,-0.12416839168912919,0.36114424613501606,-0.9058804174251613,0.1097271967970453,0.46683301460143584,-1.2552375570550423,0.05396161706631131,0.5257781561058615,-1.4716603077205939,0.00022437579427727033,0.5769996782517209,-1.6638998694047025,-0.03078264301754134
Katakamukam,2.katakamukam.mp4,182,0.0,0.0,0.0,0.25180803918928335,0.026044373102722496,-0.22489002481822856,0.49134778342476965,-0.14392860312288078,-0.29054031131376784,0.7138642868254121,-0.26454439662066975,-0.29443099073185075,0.8982598739412123,-0.2714757942847743,-0.2776621737845352,0.38348954243154226,-0.8243426926479626,-0.2327309152470007,0.7108734019041797,-0.7208055902808963,-0.3015097577950827,0.8817514022204066,-0.48721308396708785,-0.35444683265389776,0.9962613544552112,-0.2979024534592852,-0.38558314223323065,0.3665593828318965,-0.9250407620018721,-0.09966848796332187,0.685614408640893,-0.9777662458364424,-0.14695857690802216,0.822891964597596,-0.8237751295396445,-0.18273645532879895,0.9304028941567551,-0.7519001461194702,-0.20914584854291648,0.35851344528854795,-0.9300859641722253,0.02153473037707137,0.5783112240026215,-1.0945914969524688,-0.02030951140766463,0.6476525384142902,-1.0146100344483358,-0.06042545027175499,0.7012013650653146,-0.9853802023322547,-0.08531751420687304,0.36705987432484016,-0.9114733695473178,0.127580846224065,0.4574707516612513,-1.235904749792675,0.08685355159189621,0.4965566801811608,-1.4330023284379243,0.041863301023017545,0.5359976676814692,-1.6191192543294881,0.01315869374979444
Katakamukam,2.katakamukam.mp4,183,0.0,0.0,0.0,0.25791927984213686,0.022148866663440958,-0.1966277682997435,0.4843292681943326,-0.14082405014577015,-0.2569419729951465,0.6952146389700262,-0.26429796014295137,-0.2667821299318939,0.8697489104460685,-0.27932744012735605,-0.25641829472088445,0.38522120883464117,-0.8276663773006001,-0.19273677601896289,0.7096862783484873,-0.6960753459437129,-0.2537863357146818,0.8726648168072154,-0.47678939294226946,-0.3015803296338847,0.9865332737349952,-0.3107554879709082,-0.3317511279954941,0.36806047503132616,-0.9262388664351279,-0.08132065558444493,0.6721747408580991,-0.9502613640174861,-0.12935925882555177,0.7683581370564343,-0.8435541318141884,-0.16741263684248825,0.8434227257567224,-0.8264442090738181,-0.19616611736029954,0.36272639450859917,-0.9312889455485883,0.019149565939946708,0.5937295948423331,-1.0321627433999234,-0.02609725148835372,0.629042310610959,-0.9319623542955695,-0.059200748524166444,0.6521301008524277,-0.9025742084662721,-0.07823055241295615,0.37321812224612655,-0.9143584831581918,0.10643084364003476,0.4617669940740836,-1.2378079800650152,0.06670102487186348,0.49780490263043686,-1.4340530619767304,0.0283357010502384,0.5302881989535662,-1.615822018001235,0.004296767153212233
Katakamukam,2.katakamukam.mp4,184,0.0,0.0,0.0,0.24478226499412642,0.031193915396630436,-0.21633917530514424,0.4774077108392346,-0.13050162791298092,-0.2797586794148344,0.6894531804460311,-0.26333983199027405,-0.28769679696698286,0.8604872871334954,-0.2930026943508376,-0.27469308722794833,0.36395775604437125,-0.8321875350532164,-0.21454533540097506,0.7010240277518911,-0.6923627188034048,-0.27120475383852316,0.862594850449014,-0.4744907537557728,-0.30900189992148147,0.974534180583994,-0.3071645048633789,-0.3319764312812476,0.35663923651775614,-0.9295914304270363,-0.09310331601317319,0.6649993389767151,-0.9668775176726573,-0.1419121766820172,0.7611005490566457,-0.8936426491970475,-0.1753395318226754,0.8403951190148908,-0.9057229156942619,-0.19884274149423756,0.36166235918573414,-0.9279941464450271,0.016648872537255378,0.6050726974424857,-1.0050806239733774,-0.036435813583339416,0.6355365671849805,-0.887244589294152,-0.07198639603454378,0.6542468094136576,-0.8498678645689381,-0.08842885331173433,0.38223265882480173,-0.8960599712061693,0.11232341346906091,0.48552573249900977,-1.2070290998570665,0.059640727888376766,0.5217861002246811,-1.3921019092111246,0.013139839457275416,0.5546077271320571,-1.566468367884076,-0.01290063333505401
Katakamukam,2.katakamukam.mp4,185,0.0,0.0,0.0,0.24005577175404647,0.05836792600342395,-0.2533088317144263,0.48336559992355016,-0.10486601816866764,-0.3345007592297244,0.7054856912610779,-0.2346654414382051,-0.349319259138483,0.8865605124546025,-0.23320109361257582,-0.3436963800212648,0.36502605592930243,-0.829573462411786,-0.27305419114009294,0.7151023457104967,-0.709118624676777,-0.34371621019887577,0.8909090151648053,-0.48033727656242664,-0.3900928810927215,1.0097296443166,-0.2879059061845872,-0.41669763078127153,0.34895783410591863,-0.92819378803487,-0.12916935344571798,0.6982920769580058,-0.8433938901280227,-0.1978450029665537,0.8262959575826327,-0.5898848995478165,-0.23606858188304114,0.9177138056266541,-0.44189466814528156,-0.2564424205021049,0.3457842203345753,-0.9339158741368274,0.003184019688795992,0.6112856721030542,-0.9947142450488177,-0.06000944229263355,0.6893709091904039,-0.8284781185701052,-0.10420686221446265,0.7393337569142657,-0.7428408093722296,-0.12427526841613468,0.3594213240891908,-0.9187861498281071,0.11975909049305902,0.4810500410227564,-1.243783295324744,0.05572958216685677,0.5405871341033243,-1.4318319440154565,-0.002289422903560681,0.5864045491111901,-1.6099977594936248,-0.03427249777943127
Katakamukam,2.katakamukam.mp4,186,0.0,0.0,0.0,0.23269184151180822,0.06488954326965507,-0.2693523229217461,0.47832368882682696,-0.10112654312627896,-0.359086264699998,0.7040104754339487,-0.22891287242958833,-0.3778128562019893,0.8879794368164162,-0.2523353710972684,-0.37508776011024336,0.371285169690428,-0.831231348155493,-0.2945328006125819,0.7152327368444427,-0.7338473114775985,-0.37641053073738684,0.8982502406593715,-0.5048387674977903,-0.43708249601672045,1.0211041700402361,-0.30432057107705635,-0.4720959973386333,0.3551134772213089,-0.9242929053314596,-0.13991798829929003,0.7010774623172925,-0.839593864625784,-0.212280171173825,0.8426352369175991,-0.5634624528941466,-0.25645449489874006,0.9417161005524987,-0.39616114438271455,-0.280700517582485,0.3500883776247559,-0.9258655993093267,0.0024535023668686294,0.612926015992931,-1.0004353431961477,-0.05967512222894896,0.7051977399406792,-0.8312505510472932,-0.10661057961543362,0.7635320103249008,-0.7370402494511241,-0.12943393805743506,0.360325919315843,-0.9217679536655621,0.1279526794310248,0.4793641883747973,-1.26549960258975,0.06638155017343031,0.5417342665190695,-1.4799419530184648,0.008743978456400492,0.5881426266718254,-1.6772468655445991,-0.02363549495218437
Katakamukam,2.katakamukam.mp4,187,0.0,0.0,0.0,0.23855083919317396,0.06803909180558194,-0.24823474648371974,0.48247189050407596,-0.0924583218546053,-0.33655308804930645,0.7045083947326852,-0.21852160474593288,-0.35988068756955255,0.879751580564437,-0.2517013214588703,-0.3624900150899183,0.3746368472998955,-0.8216060530983047,-0.28102269977596483,0.7194081620487031,-0.7208079529641167,-0.3628117832949152,0.8942736175224479,-0.4847812506784435,-0.41948227994994575,1.003506523867774,-0.27635279160792336,-0.4517204773804019,0.3482922243512603,-0.9266613592067682,-0.1413904233302825,0.695953386126024,-0.8536879590649593,-0.21888730326711,0.8291368465763193,-0.60012905700131,-0.2603188577334718,0.9248687559346638,-0.4569210569598392,-0.27917719610998176,0.3381541728752561,-0.9303344495778927,-0.012695806524833408,0.6018017980733504,-1.0369212022444132,-0.07291179190423128,0.7196680713794004,-0.9308994008368517,-0.11454060303758574,0.8035096958507743,-0.8825144212856891,-0.13399431890442132,0.34425716601173045,-0.9135845859571945,0.10017234344680001,0.45670378546000695,-1.2603191687000523,0.041407518497128724,0.5162144039047316,-1.4824030734959526,-0.009128550606642229,0.561673022117336,-1.6797967258604714,-0.03569230018347251
Katakamukam,2.katakamukam.mp4,188,0.0,0.0,0.0,0.23993591282484608,0.030381977609729553,-0.270156561581106,0.47703505119482253,-0.13092026543985252,-0.3550185045794796,0.6952556936396013,-0.24752780007638112,-0.36947660356396334,0.8789662239985595,-0.26454933471966535,-0.3614257479817226,0.3694538289850994,-0.8351246900146536,-0.2777355463313545,0.7130572607907625,-0.754081221461498,-0.34914400961744785,0.8829581746546215,-0.5254693206903878,-0.40637653636116755,0.9952574392487122,-0.3258720098657966,-0.43716090552714487,0.35471512140812256,-0.9277617635301435,-0.11591071035870248,0.647235747045559,-1.1454619773423902,-0.14702588300927336,0.8049256227027298,-1.2295064844528139,-0.18336483447366603,0.9315226345502636,-1.355784624161029,-0.21560876788193617,0.3510864385947298,-0.9065595964915553,0.032460583470211635,0.5668816327761863,-1.0579714757378633,0.0120737001684854,0.6440946400442185,-0.9941114751559651,-0.021825018916526943,0.7023173852038674,-0.9798842060815919,-0.045976819143682957,0.36282521750702207,-0.8808540402943016,0.16099874888896645,0.4581760893790994,-1.1713628746343883,0.13881656057256267,0.5030412772930207,-1.355544998352192,0.1059050683961243,0.5414331277013349,-1.526052690491601,0.08558666720102415
Katakamukam,2.katakamukam.mp4,189,0.0,0.0,0.0,0.22843060047860922,0.049655086348454724,-0.2517339618534146,0.4771026346850209,-0.11149988964519177,-0.33860329327121386,0.7048244441797408,-0.23968958930650436,-0.3600552229615305,0.887842574539904,-0.278497798565052,-0.36110501766584824,0.3678518758970637,-0.8347172452451356,-0.2725481799625062,0.7140263081052625,-0.7535687183757044,-0.35480370271416317,0.8884688973923613,-0.5260928825304604,-0.4117558451793161,0.9960499197454417,-0.319839456291489,-0.44325460807102324,0.3409689819440393,-0.9305357138234295,-0.13357933467107086,0.6959222354493457,-0.8782603041816077,-0.21545988782027015,0.8313757693326331,-0.6280949157617436,-0.26531462030092495,0.9254784887226349,-0.46192409180750016,-0.2885093974864272,0.330896538410369,-0.9329170455020432,-0.006688632822875241,0.5951587693939473,-1.039069039928784,-0.07048498323195491,0.7314263398500924,-0.9237964478823046,-0.12236156560144337,0.8308223572362095,-0.8491249600433665,-0.14834726809266455,0.33366508686710084,-0.9147204895009539,0.10429114128761068,0.4468704243378802,-1.2583641058117323,0.0458337586964123,0.5108811463731132,-1.4744557912722165,-0.00911973698402687,0.5623804055649145,-1.6618010662663614,-0.039498720288539985
Katakamukam,2.katakamukam.mp4,190,0.0,0.0,0.0,0.22808391968708022,0.0294021283491662,-0.24903514012169342,0.46870994186662307,-0.13453197108752052,-0.3261391474137633,0.6926782418217845,-0.27159054164791374,-0.33768860563391756,0.8753238984354534,-0.29870623312152306,-0.3273899942747834,0.3472483753924662,-0.8361612174535705,-0.2539103296608173,0.6928067732859037,-0.7330142727524986,-0.3188302268320485,0.8678080321897321,-0.513265496208511,-0.36208481704868484,0.9854331123581562,-0.33025425875226133,-0.3856774844399331,0.3387850899376113,-0.9344375312574117,-0.10977778925410386,0.654189183569456,-0.9940545604494379,-0.15588103031543032,0.7713008049997297,-0.9049584619279945,-0.1894605980280463,0.8615067660426577,-0.8938383777403331,-0.21171355283794852,0.34225844150129153,-0.9329237285896084,0.02186967859057233,0.5685237410388362,-1.0412040376219183,-0.019034407069200242,0.6476537588899987,-0.952704009324646,-0.0593340817884414,0.7052871117400287,-0.9282227681199264,-0.08223343256122313,0.35585864925178945,-0.909391796762612,0.13705825674315048,0.4503038136965048,-1.223319335166515,0.09842943025240121,0.49169872818996774,-1.41667624362047,0.05635120938993501,0.5262904811825212,-1.5979661490163748,0.03176163789790158
Katakamukam,2.katakamukam.mp4,191,0.0,0.0,0.0,0.2356360467169483,0.0205784809094427,-0.22550693798740426,0.47468192199178094,-0.15064294488343236,-0.28615128505569043,0.6891378620918096,-0.2946103183379294,-0.28584682928081334,0.8650805136805837,-0.30558236183237,-0.2634605079772678,0.3619588500776777,-0.8499565731550873,-0.22108500263043937,0.6982709372465953,-0.722188671913353,-0.27368001639675726,0.8654337139151767,-0.5083136418050712,-0.3112877399592522,0.9833665980334378,-0.34210574545051686,-0.3339927353045076,0.3529833448551348,-0.9317794092745635,-0.08479322323644929,0.6669784621520375,-0.9012670630232839,-0.12971794420809651,0.7615257499495943,-0.7404130645597213,-0.16264326355220127,0.8310050643238034,-0.6830186789018812,-0.18368333519310587,0.3559564034800632,-0.9201178206176988,0.04091814707500618,0.587085830516558,-0.9980110866395012,2.1157163696858166e-05,0.6306315699072722,-0.8798944253055804,-0.035436062925336874,0.661825631759125,-0.8455389603687271,-0.053423747255618555,0.37198101547816287,-0.892313415327574,0.1523876803101516,0.4721678714303427,-1.19213800437016,0.11469558506292335,0.5137306655384833,-1.3736672658271512,0.07259828742858754,0.5498603961858093,-1.5535246439692576,0.048569168409062675
Katakamukam,2.katakamukam.mp4,192,0.0,0.0,0.0,0.2435539587853529,0.02060295723495584,-0.2450297372449143,0.4864248440125085,-0.15608009191629885,-0.3175956289024371,0.7098628896334366,-0.2946115612595131,-0.32400726308977434,0.8936500159991562,-0.3186312889005666,-0.30897552112100424,0.37494174106341766,-0.8619657822505918,-0.25147141544789137,0.7209039391457124,-0.7720366095805186,-0.3182149956823733,0.8975155110310002,-0.5315511799219421,-0.36908520877793927,1.0137572943134965,-0.32758042213432403,-0.39819797214213803,0.3617240573200262,-0.9264258209303319,-0.10435949726545775,0.6815924527469385,-0.9634134546161244,-0.15615638309831809,0.8145238971096233,-0.799138724185628,-0.19851829086280814,0.9182179978341074,-0.7157017519147668,-0.2268659978156744,0.3590483165284398,-0.9015263730927658,0.031965935527412774,0.5848262607791989,-1.0286649048450995,-0.00894425244950177,0.6669847213256901,-0.9152516912964922,-0.051365100730785374,0.7296329179119242,-0.861965333413757,-0.07655767408695507,0.3726266406687179,-0.8708392864776593,0.152162276394652,0.46854441880918296,-1.187031371598661,0.11341533556426994,0.5164249858517158,-1.3758351472686765,0.0681971914828613,0.5595211766520419,-1.5583777613002736,0.04145906251167397
Katakamukam,2.katakamukam.mp4,193,0.0,0.0,0.0,0.23903842755630894,0.031754647281078546,-0.2582686061141835,0.4808574759300441,-0.13183532285899718,-0.33888407013334815,0.7005870732201053,-0.2655627504294707,-0.3504732673515775,0.8801150314349631,-0.3050408851286989,-0.3409228643515658,0.3673920811174525,-0.8443499399623476,-0.2688470645909906,0.7083722305603581,-0.7551312145774248,-0.3344643365222027,0.8875264824537766,-0.5262835182068757,-0.3857947152360214,1.0088104391477601,-0.3281637542910903,-0.41529466771108536,0.35136840313279216,-0.9295906202090124,-0.11136213045436535,0.6469092155149346,-1.0425597509020734,-0.14839452067155368,0.7703698299848802,-1.0160338639366842,-0.18579481470731982,0.8730017634271866,-1.0651481474062392,-0.2156725792459192,0.3501939933118756,-0.909605208333607,0.035130063259314843,0.5656237893483594,-1.0253675843027856,0.00879133755986614,0.6321294377344299,-0.9362134335826732,-0.026409243177514086,0.6819832016648532,-0.9191314237645332,-0.050085975552216035,0.36398559996737995,-0.8832914793067566,0.16409455767818998,0.4562004557344693,-1.1809768855742024,0.1373476169997194,0.49396222265603984,-1.3669880060710025,0.10100644382610134,0.5269444588937612,-1.550412006303061,0.0790736603196718
Katakamukam,2.katakamukam.mp4,194,0.0,0.0,0.0,0.23210161540650256,0.034921850314681646,-0.24662642192126963,0.47380248555241844,-0.13660774273081203,-0.32287020281644085,0.6971068589486502,-0.27632570313683874,-0.33354452396087275,0.8752177710876897,-0.2999384704506691,-0.32344307690332763,0.3579243974901573,-0.8443761715250211,-0.25222044971454155,0.7037002697911278,-0.7243976614750295,-0.3100510527427527,0.8783406301367873,-0.5007479037593117,-0.3482466891181979,0.9953827139212104,-0.31523497254923505,-0.3695344604436898,0.34286049667104124,-0.9334637806542,-0.10531880187912555,0.6658388053861587,-0.9228737170148241,-0.15095885402029977,0.7704712371669644,-0.7760336065630337,-0.18054497278763912,0.8503736240326508,-0.7321339624415331,-0.19707781499260046,0.34235198366596814,-0.9215006439611341,0.030606499030729272,0.5743918761904239,-1.0283581773953538,-0.006439227050117925,0.6479977596124012,-0.9692101783210337,-0.0429573312121505,0.7040049818642067,-0.9817525097879283,-0.06298889348925243,0.356084033302752,-0.8882411892745808,0.15055835914088814,0.4547001604400938,-1.199330780515057,0.11314576656344913,0.4944294702800403,-1.403559210796634,0.0711916367528765,0.5261726196505575,-1.6003046622518262,0.047779200863534634
Katakamukam,4.Katakamukam.mp4,0,0.0,0.0,0.0,0.19334623166219736,-0.11916840940981165,-0.19668392816253547,0.38766233668554767,-0.39891364983085587,-0.27434998936307564,0.5849507429000381,-0.672094212024474,-0.3072794060826986,0.7363720041444747,-0.8559294274998831,-0.32114703083531004,0.06360970059098071,-0.8473480905497374,-0.2222003262038375,0.2560718787794931,-0.964994337601073,-0.32513434230310045,0.38631376949184804,-0.9872744839808878,-0.398143221645239,0.4828776550737712,-1.0507350317801052,-0.4422047542044438,0.04154182264168705,-0.9879212834871942,-0.14928434145824393,0.2872217821110061,-1.2881091470013264,-0.25091692340643384,0.45236640379089366,-1.405998622822333,-0.3094284338343789,0.584837547554796,-1.5455633234492767,-0.34396078137618913,0.06418708375793042,-1.047333631151627,-0.0899629805273518,0.2338664717447134,-1.369829233768886,-0.19152245941158874,0.39358195353097064,-1.466376335588007,-0.2366972470078592,0.5218233718031791,-1.5568432613292023,-0.2521721750516085,0.10232185686715418,-1.0725085149255544,-0.04380811827396991,0.19302446140057855,-1.4230310460326576,-0.10290130625801214,0.23267216308291755,-1.62363128515763,-0.11999814191077438,0.2579747989931258,-1.7985321615002026,-0.12684496659734618
Katakamukam,4.Katakamukam.mp4,1,0.0,0.0,0.0,0.2026994651825997,-0.10379005156311721,-0.20909752614820593,0.3984672048330513,-0.4014234195922321,-0.2869393439227972,0.5865958847624071,-0.6912809175279064,-0.31306737494929554,0.7402017862063701,-0.862236211139478,-0.31827340477578897,0.07315531492411077,-0.8590204731915396,-0.2497751159943,0.30871831897871366,-1.0337760193239178,-0.3402367561206422,0.4687285692033499,-1.0739646268985195,-0.3981741599143567,0.5915894099531679,-1.1434343921432744,-0.43618266590372895,0.044870598139187035,-0.9858064152719,-0.1617786791619893,0.3023294561496329,-1.2140433894269087,-0.26143737253930177,0.4723219507708136,-1.2188804531067519,-0.3130098900289877,0.6046915929971094,-1.2650243168658433,-0.34252477876852194,0.06309339797661417,-1.037740102532607,-0.08584463049891046,0.23193811658562308,-1.3386099276448942,-0.1828449800609285,0.4022876424907614,-1.4271908523501569,-0.22993558281061288,0.5373341115495754,-1.5157067360587304,-0.2503756238171751,0.0983950664272782,-1.0663719182325353,-0.023115382671500723,0.17346893055420415,-1.428390319400748,-0.08467442655684627,0.2033061940860284,-1.639269677813854,-0.11339996563880526,0.2219818245079543,-1.8301416139680766,-0.13047617761034655
Katakamukam,4.Katakamukam.mp4,2,0.0,0.0,0.0,0.20651468451929048,-0.09570139543669527,-0.2041670691369173,0.41477672873246224,-0.4053591181298935,-0.2908774648229712,0.6011178862496428,-0.6810509840247272,-0.32446344305231656,0.741626047436079,-0.8578730847011873,-0.3396247249983691,0.0992768577487016,-0.8499249735268858,-0.3072215325408598,0.32878170064495454,-1.025870561271344,-0.4079687069539036,0.4762045507472259,-1.0226914039734714,-0.46002051568233326,0.5941060007232476,-1.0534109811509753,-0.49334271734776225,0.031120349748849852,-0.973284797732491,-0.22748236488645276,0.3083231216997674,-1.1602854102800642,-0.35474857753217137,0.4866549298194009,-1.0936787087734818,-0.40411650126558546,0.6157926130776421,-1.0542208076192299,-0.4258949164724428,0.019253210216469887,-1.0286105903847353,-0.15661447189765024,0.19110967553436953,-1.3936614459827852,-0.27879283152974166,0.34781207782488244,-1.6337558160136407,-0.34183627478304235,0.468091466850516,-1.839439207997098,-0.3706188934971869,0.035417050138543966,-1.0449907254547486,-0.09516361063586268,0.13506318962848785,-1.4198789241036607,-0.1748703408283794,0.17401614785299177,-1.6655515841375546,-0.2162744352136427,0.19618580121031548,-1.8824941464957452,-0.24279232931581196
Katakamukam,4.Katakamukam.mp4,3,0.0,0.0,0.0,0.15757123479340843,-0.08596719926354715,-0.2149479423048121,0.35603538092503506,-0.3786975171514431,-0.3050237875140669,0.5645078441535555,-0.6480318300258041,-0.3404680302827774,0.7346458838017186,-0.8117389674393748,-0.35563998555685733,0.04244810998710294,-0.8638237687311686,-0.3056384724357657,0.23589659247361988,-1.062212070584795,-0.40725212843575465,0.36283634515228375,-1.123102515422341,-0.465924351541739,0.46122692651218805,-1.196324189882975,-0.5042952172365254,0.03167375451241363,-0.9745821056035654,-0.22178028026046018,0.31963046258498745,-1.1949827849720753,-0.3367560728095026,0.5158207324761962,-1.160110278487522,-0.3869528653989497,0.6659202447369226,-1.1423327818442297,-0.4156099109614181,0.07896215919549504,-1.007395869985297,-0.1483537480592496,0.3083687601516626,-1.2847312515387928,-0.26259031022271967,0.5148889313464832,-1.34485532289864,-0.3149510383594756,0.6779400548503436,-1.3977706134495342,-0.33823341658097017,0.14695526987277507,-1.0132984313731448,-0.08601352141724099,0.28659865986650246,-1.357303837487707,-0.16229475572788973,0.36109315545792975,-1.5600458131284665,-0.19707887961308046,0.41125102060866847,-1.7450740728074325,-0.2191700335301127
Katakamukam,4.Katakamukam.mp4,4,0.0,0.0,0.0,0.1812041182951782,-0.09928488829754273,-0.2114662975260123,0.37173280083743376,-0.3794157930081824,-0.2964658532720073,0.5666037133050352,-0.6453339449392916,-0.3317350293319299,0.7219851418458847,-0.8274229901683317,-0.3457544081822708,0.04261184098663524,-0.8806864596626898,-0.2604437555029695,0.3120539372127241,-0.9714331076090549,-0.3652908009480122,0.4766420846939794,-0.9397961000164288,-0.432897370567564,0.5976098571387913,-0.9539916760815184,-0.47748733308452107,0.0359738018488448,-0.9826784198988193,-0.18179386305840925,0.3105029233840496,-1.175673700377487,-0.301356379142185,0.47338633631372157,-1.1399387418300786,-0.36195088123132396,0.5959398021562377,-1.1480024482664763,-0.39694126182172723,0.0703389717762704,-1.0187092962734967,-0.11609882802237433,0.259192707233758,-1.304316094062592,-0.2343218865198953,0.4357867258290159,-1.3816951270652795,-0.2833177578260199,0.5740692787107072,-1.4681578154593395,-0.30304670917058224,0.11847758370438888,-1.0431603492803394,-0.06307930456384579,0.19834539217352615,-1.408592122465852,-0.14218338113689213,0.2343874660266052,-1.6171270569146217,-0.17269262327741117,0.258435409810996,-1.809434018611748,-0.1895503862432723
Katakamukam,4.Katakamukam.mp4,5,0.0,0.0,0.0,0.20653549834347915,-0.05932208946098902,-0.22232673143814363,0.42087938492690347,-0.3645161181013251,-0.3070931545102106,0.6193179867796945,-0.6441324615983537,-0.3312569303088744,0.767994906764793,-0.8141935578233948,-0.3342103088488989,0.08258387370975782,-0.808345850455209,-0.32540876206488895,0.28081554232838984,-0.9752862414201213,-0.42826275998726077,0.4065984569530468,-1.0199391150458312,-0.4862718719037863,0.5097532915538088,-1.0929220240919,-0.5237459136322252,0.02287349638734612,-0.9721976822470364,-0.23304177693389777,0.29219375929547464,-1.1932535335424241,-0.3474851449515562,0.47940485056775106,-1.167589664624534,-0.39389925544661497,0.6320164976945662,-1.1691476552661237,-0.41909386638598634,0.030368949959153565,-1.0537137067284064,-0.1500307001623628,0.22365887781326968,-1.3664824595781344,-0.26637777328101714,0.42607921613936817,-1.5138976744515094,-0.32299538593866933,0.5920756182471184,-1.6484704123320157,-0.34841815920373265,0.07333167680764972,-1.0939460901192963,-0.07815244559801425,0.20207352928666752,-1.4553075133702493,-0.15406244165995994,0.2724747273206007,-1.665562509856888,-0.18835929203804433,0.31974791030668864,-1.8567530332234718,-0.2092372826259998
Katakamukam,4.Katakamukam.mp4,6,0.0,0.0,0.0,0.14739901347845502,-0.07603342374397105,-0.22902252679770252,0.3508849628441552,-0.3699423938076316,-0.32731154683547037,0.567152331926004,-0.6361828633760356,-0.3659474885455235,0.7318243855430374,-0.8070538918600444,-0.38531246585856144,0.06272096657926125,-0.841527272619743,-0.3343998639156224,0.21337993141827857,-1.0252549311527182,-0.4475381455761437,0.2935564287615746,-1.1374926004629373,-0.517233044476731,0.3531028117025015,-1.2740311962312996,-0.5637500076207607,0.034813938624840175,-0.9690594595651546,-0.24435988521996888,0.3412995828248689,-1.119956038839569,-0.3740693770620676,0.5579257702472027,-1.0759692928102176,-0.4300962816366233,0.7250965416589478,-1.0467185221265127,-0.4608294605342455,0.057993671896939374,-1.0252456867870758,-0.16493350823135722,0.2884214689672263,-1.2917859705350134,-0.2913485677996881,0.4902590680493319,-1.4079399411663953,-0.34878592290251414,0.6464384028404001,-1.5065676787557745,-0.37307868921073867,0.09493176031602361,-1.0487266037743594,-0.09727226277709453,0.24358115984357254,-1.3742828036545172,-0.1832670397414614,0.3317687559756694,-1.5783851581910058,-0.22109218781430462,0.3944344846170191,-1.762655609353544,-0.2425675054371082
Katakamukam,4.Katakamukam.mp4,7,0.0,0.0,0.0,0.14259889491515007,-0.01927501615475683,-0.28940345183339383,0.34028454824969706,-0.28273506246238467,-0.4145817328219853,0.5283743244576476,-0.5481621426801215,-0.4643193417811176,0.6926534779661707,-0.7156472215710717,-0.49333959322698945,0.05806730638060305,-0.7789467970919005,-0.4401042430290565,0.3043406134591488,-0.9380126149884991,-0.5809238139991657,0.4636951106336368,-0.9816425357526355,-0.6606142362160409,0.5950424712124527,-1.0370307478786553,-0.7128804121768942,0.03416657833564726,-0.9466334154075967,-0.3204962117694726,0.3366381331907744,-1.1251725952765141,-0.4650497653668962,0.5214966632736302,-1.075373766008252,-0.5198229799953333,0.6645574906563635,-1.062671991838505,-0.5511434270149708,0.060123419119646075,-1.0206583784813121,-0.21347053658246035,0.2629804349431373,-1.2977561539781899,-0.3511753140322655,0.4480847587217071,-1.4044168169727622,-0.4130681341032042,0.5920160721766863,-1.509982243789564,-0.4431100547042305,0.09871485426514312,-1.0527940507631848,-0.12245797849902061,0.2076920230415956,-1.3962256707772167,-0.22422301276770543,0.2632537164721075,-1.6102970382248363,-0.2783315864154699,0.2976511469841466,-1.807634816491203,-0.31299186220443403
